code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002341,新纶科技,化工原料,深圳,141.48,2.9,5.03,523222.25,240218.95,120667.02,78432.03,1.56,0.102,3.99,4.84,20100122,29578.65,0.59,23.26,980.07,29.66,5.35,40313
600744,华银电力,火力发电,湖南,59.11,8.28,17.81,1928817.25,372772.78,1196886.75,488819.25,2.74,0.106,2.33,2.68,19960905,-266484.22,-1.5,-13.52,-50.66,12.39,2.94,93012
300560,中富通,通信设备,福建,113.09,0.18,0.7,38418.71,35326.3,2352.32,5218.06,0.74,0.414,5.6,11.14,20161101,17392.32,2.48,0.0,0.0,29.61,11.84,13174
002746,仙坛股份,农业综合,山东,33.33,0.56,1.82,239869.34,140381.42,70917.63,118725.25,6.53,1.12,10.92,3.99,20150216,58708.63,3.23,14.81,1147.86,16.0,11.8,11127
002053,云南能投,食品,云南,37.54,3.72,5.58,327119.06,146221.77,91187.5,118622.65,2.12,0.484,4.04,4.5,20060627,40504.56,0.73,-12.64,163.46,59.97,18.57,20033
603008,喜临门,家居用品,浙江,42.03,3.15,3.94,464516.09,266708.47,103031.13,131932.23,3.35,0.46,7.49,2.77,20120717,59370.91,1.51,30.39,29.92,37.14,10.28,12283
000510,金路集团,化工原料,四川,108.67,5.63,6.09,132170.52,24142.81,94502.31,4489.06,0.07,0.095,1.32,7.85,19930507,3656.21,0.06,-5.3,313.1,17.05,3.79,75714
603779,威龙股份,红黄药酒,山东,160.42,0.5,2.0,144937.38,92808.13,27016.08,14475.42,0.72,0.17,3.76,8.24,20160516,37026.64,1.85,0.0,0.0,58.58,5.61,28231
600281,太化股份,化工原料,山西,0.0,5.14,5.14,221670.72,136546.66,8454.75,57746.19,1.12,-0.047,0.96,8.06,20001109,-66017.56,-1.28,-54.14,5.89,1.99,-2.3,26420
300441,鲍斯股份,机床制造,浙江,111.15,0.87,3.49,134098.09,55686.43,34732.62,47085.3,1.35,0.16,2.84,7.63,20150423,14997.04,0.43,89.66,106.89,32.68,13.38,29873
603727,博迈科,石油开采,天津,35.63,0.59,2.34,267119.56,150583.66,0.0,0.0,0.0,0.891,6.95,6.09,20161122,0.0,0.0,0.0,0.0,0.0,8.7,52893
600740,山西焦化,焦炭加工,山西,133.51,6.57,7.66,1070879.13,469812.41,389732.88,225612.02,2.95,0.058,2.67,2.89,19960808,-120682.45,-1.58,19.97,105.33,11.94,1.09,63332
603808,歌力思,服饰,深圳,64.65,0.83,2.48,233023.77,97548.28,20900.03,96788.18,3.9,0.41,6.55,4.78,20150422,42527.15,1.71,18.53,-14.18,68.78,13.2,16387
002240,威华股份,家居用品,广东,236.28,4.42,4.91,252243.59,98402.53,123888.97,96005.65,1.96,0.048,2.89,3.91,20080523,-11846.94,-0.24,-2.66,112.01,7.64,1.67,49048
002806,华锋股份,元器件,广东,159.64,0.2,0.8,54206.17,32981.15,15137.62,8258.58,1.03,0.24,4.31,11.87,20160726,16503.92,2.06,0.0,0.0,18.67,7.34,18404
300135,宝利国际,化工原料,江苏,138.85,7.12,9.22,297409.53,215490.95,51350.84,3251.67,0.04,0.033,1.28,4.79,20101026,18815.01,0.2,-25.3,-40.67,14.93,3.06,59912
000972,中基健康,食品,新疆,0.0,7.71,7.71,266795.28,139642.42,87940.96,107309.3,1.39,-0.118,1.29,4.75,20000926,-93895.11,-1.22,-21.04,-41.36,5.09,-29.28,66002
002796,世嘉科技,专用机械,江苏,87.12,0.2,0.8,59674.78,45961.76,10132.37,26651.01,3.33,0.51,5.91,8.68,20160510,10449.91,1.31,0.0,0.0,20.31,9.81,18888
603336,宏辉果蔬,农业综合,广东,87.09,0.33,1.33,62292.8,45381.96,12410.53,4992.25,0.37,0.337,4.53,8.64,20161124,28877.35,2.17,0.0,0.0,16.61,9.13,32253
300427,红相电力,电气设备,福建,97.6,1.0,2.84,89411.63,79700.4,5830.6,445.05,0.02,0.26,2.19,11.6,20150217,29666.58,1.05,34.5,4.06,52.38,17.98,31537
000799,酒鬼酒,白酒,湖南,66.79,2.24,3.25,236079.77,158878.56,48214.98,116125.95,3.57,0.334,5.74,3.89,19970718,17803.22,0.55,8.92,22.6,74.99,16.58,65861
600528,中铁工业,建筑施工,四川,234.91,14.59,22.22,5614643.0,5156404.5,176299.97,159785.48,0.72,0.12,4.28,4.15,20010528,261923.47,1.18,-11.33,-0.01,5.53,0.33,177105
300215,电科院,电气设备,江苏,140.89,5.24,7.58,373982.97,60908.3,185964.88,72307.56,0.95,0.1,2.5,5.25,20110511,35289.2,0.47,32.58,169.68,49.52,12.77,31248
300241,瑞丰光电,半导体,深圳,75.15,1.68,2.76,189451.17,98683.28,44710.71,64832.35,2.34,0.23,3.71,3.67,20110712,21624.09,0.78,28.06,50.62,19.06,4.24,9631
000548,湖南投资,路桥,湖南,59.68,4.99,4.99,230945.55,166271.94,21706.82,47826.8,0.96,0.12,3.09,3.08,19931220,46050.23,0.92,14.77,749.1,59.24,41.48,69761
603318,派思股份,专用机械,辽宁,1508.66,1.06,3.66,101008.92,66773.38,16153.87,6430.25,0.18,0.007,1.2,11.24,20150424,1602.66,0.04,20.84,-81.75,29.77,0.91,30526
002602,世纪华通,汽车配件,浙江,72.5,5.88,10.27,540994.0,192931.75,98402.9,189498.98,1.85,0.382,4.16,8.88,20110728,127660.15,1.24,15.9,43.07,33.46,15.45,18501
603977,国泰集团,化工原料,江西,56.88,0.55,2.21,120298.11,49227.05,47510.55,35863.21,1.62,0.59,4.48,5.8,20161111,35777.95,1.62,-2.32,4.05,46.87,21.39,35315
002609,捷顺科技,软件服务,深圳,75.49,3.01,6.66,126711.38,82961.96,9972.26,2094.45,0.03,0.18,1.71,9.59,20110815,36460.4,0.55,22.97,36.27,55.12,23.33,34687
300323,华灿光电,半导体,湖北,38.88,6.75,8.36,688308.75,281922.59,239706.45,216950.27,2.6,0.35,4.14,3.01,20120601,42445.93,0.51,65.62,378.43,23.94,16.89,23526
300356,光一科技,电气设备,江苏,153.49,1.19,1.66,224676.16,123856.92,20991.65,101740.36,6.12,0.148,8.7,3.48,20121009,24211.28,1.46,5.63,8.11,29.42,5.02,7465
002320,海峡股份,水运,海南,53.08,4.26,5.08,260497.5,92423.78,128112.22,101585.17,2.0,0.37,5.53,2.97,20091216,61887.98,1.22,10.14,33.76,39.59,20.87,30917
603338,XD浙江鼎,专用机械,浙江,51.0,0.46,1.63,137129.2,84473.9,21424.63,38886.46,2.39,1.076,6.68,8.21,20150325,47061.8,2.9,44.98,39.01,42.28,25.16,10397
603026,石大胜华,化工原料,山东,38.98,1.4,2.03,215912.41,66748.02,119791.07,42942.15,2.12,0.672,7.29,4.79,20150529,67638.75,3.34,8.79,202.21,11.09,5.04,39403
300338,开元仪器,电器仪表,湖南,1412.32,1.68,3.4,96442.55,59145.65,26021.99,28627.89,0.84,0.02,3.0,8.17,20120726,18169.56,0.53,20.69,55.3,42.05,1.73,6832
002119,康强电子,半导体,浙江,97.2,2.02,2.06,158825.84,81889.5,58335.01,24444.63,1.19,0.212,3.38,6.09,20070302,20309.39,0.98,17.21,176.15,19.69,3.64,18676
600802,福建水泥,水泥,福建,0.0,3.82,3.82,465271.09,58934.46,259217.13,21390.35,0.56,-0.192,1.97,5.97,19940103,-32845.59,-0.86,-27.92,63.99,1.04,-9.11,24501
300488,恒锋工具,机械基件,浙江,64.6,0.16,0.65,66767.32,39310.96,21224.57,20425.17,3.16,0.817,10.2,6.9,20150701,33937.23,5.24,9.1,5.61,58.2,37.13,8722
000752,西藏发展,啤酒,西藏,737.33,2.64,2.64,144070.86,97539.43,16292.62,2405.95,0.09,0.016,2.96,5.44,19970625,44197.01,1.68,-10.98,-70.11,24.05,1.62,41384
002815,崇达技术,半导体,深圳,43.59,0.5,4.1,340344.31,143984.09,143910.86,71448.15,1.74,1.01,5.14,7.77,20161012,90783.1,2.21,27.87,24.88,36.81,16.73,37289
600808,马钢股份,普钢,安徽,21.31,59.68,77.01,6624553.0,2441831.5,3552260.5,834872.69,1.08,0.16,2.57,1.32,19940106,-19056.85,-0.02,7.02,125.58,11.84,2.55,262775
603016,新宏泰,电气设备,江苏,78.28,0.37,1.48,92116.24,71647.63,11197.19,27593.13,1.86,0.4,5.39,6.4,20160701,33594.65,2.27,0.0,0.0,42.68,17.24,22589
000739,普洛药业,化学制药,浙江,35.95,10.6,11.47,561895.69,264178.72,215886.3,20919.49,0.18,0.229,2.28,3.61,19970509,117293.71,1.02,10.01,26.25,27.83,5.51,56059
603818,曲美家居,家居用品,北京,44.38,1.32,4.84,177193.25,97319.78,39877.76,32885.01,0.68,0.382,2.86,5.94,20150422,50837.14,1.05,32.52,58.21,40.54,11.12,26854
603179,新泉股份,汽车配件,江苏,67.25,0.4,1.59,199872.56,139237.27,40132.15,21180.64,1.33,0.713,4.97,9.65,20170317,24215.32,1.52,89.65,116.24,24.55,6.64,38383
600569,安阳钢铁,普钢,河南,65.85,23.94,23.94,3241073.5,1398582.0,1409716.25,346191.31,1.45,0.051,2.02,1.68,20010820,-280334.03,-1.17,8.25,104.83,9.34,0.56,124032
002165,红 宝 丽,化工原料,江苏,46.91,5.28,6.02,229247.95,128584.61,68498.68,34592.3,0.57,0.13,2.51,3.09,20070913,49611.93,0.82,-5.6,-9.34,20.99,5.68,46168
300619,金银河,专用机械,广东,112.93,0.19,0.75,43268.73,31554.3,6515.23,3363.31,0.45,0.577,3.66,17.82,20170301,9699.42,1.3,61.91,80.1,33.63,14.73,34311
300450,先导智能,专用机械,江苏,60.78,1.69,4.08,241574.52,208578.88,18369.89,8291.88,0.2,0.712,2.31,18.71,20150518,39409.48,0.97,101.26,99.68,42.56,26.94,25160
300557,理工光科,电器仪表,湖北,85.29,0.14,0.56,60266.38,56162.26,2510.84,19838.15,3.56,0.99,8.39,7.95,20161101,18547.26,3.33,13.07,14.36,42.95,20.98,12298
300073,当升科技,矿物制品,北京,102.64,1.63,1.83,216280.55,129679.26,34405.78,97747.9,5.34,0.542,7.33,7.6,20100427,15905.92,0.87,55.1,647.56,16.96,7.44,32175
002040,南 京 港,港口,江苏,302.48,2.46,3.72,106676.6,13183.54,33265.55,20872.77,0.56,0.057,2.8,8.22,20050325,17933.51,0.48,20.49,39.92,50.07,15.55,24125
000978,桂林旅游,旅游景点,广西,560.54,3.6,3.6,267458.5,32528.0,102878.53,97098.46,2.7,0.021,4.08,2.82,20000518,6828.38,0.19,-2.75,-75.28,47.41,1.52,28911
002211,宏达新材,橡胶,江苏,0.0,2.66,4.32,100698.81,68503.55,19661.27,103788.3,2.4,-0.026,1.74,6.33,20080201,-74623.07,-1.73,-9.3,68.97,12.58,-2.47,56669
600801,华新水泥,水泥,湖北,33.3,9.73,14.98,2742675.0,742480.63,1534382.0,250975.34,1.68,0.302,6.67,1.51,19940103,539600.44,3.6,1.92,339.82,26.28,3.34,60116
000403,ST生化,生物制药,山西,106.52,1.88,2.73,132218.77,45611.84,60666.36,11393.05,0.42,0.215,2.05,14.87,19960628,11176.32,0.41,11.72,-13.56,54.69,13.81,17627
000928,中钢国际,建筑施工,吉林,32.98,4.13,6.99,1367560.25,1247231.88,22738.73,253088.47,3.62,0.79,6.01,4.02,19990312,86649.03,1.24,-3.33,8.65,17.98,5.43,34690
300576,容大感光,染料涂料,深圳,98.0,0.2,0.8,32932.92,24597.1,3016.58,5514.1,0.69,0.345,3.85,11.69,20161220,10675.37,1.33,11.75,34.28,35.96,12.11,36455
603626,科森科技,专用机械,江苏,74.24,0.53,2.11,129728.51,67467.31,47198.9,522.72,0.02,0.594,3.43,17.12,20170209,35369.07,1.68,0.0,0.0,31.23,13.86,54284
002074,国轩高科,电气设备,江苏,29.4,4.72,8.78,1021471.13,590777.63,260417.02,128146.6,1.46,1.19,4.49,7.69,20061018,192129.67,2.19,73.3,76.35,46.93,21.67,57345
002618,丹邦科技,元器件,深圳,372.76,3.65,3.65,239418.05,76452.06,96275.49,89462.96,2.45,0.045,4.55,4.88,20110920,36399.21,1.0,-44.57,-68.65,40.69,9.4,14819
300443,金雷风电,专用机械,山东,31.59,0.57,1.19,172997.77,117787.17,36902.21,80274.97,6.74,1.82,12.72,4.38,20150422,52978.48,4.45,-3.77,44.48,44.35,32.99,18650
000545,金浦钛业,化工原料,吉林,53.91,9.59,9.87,269595.28,123387.8,126097.27,-6411.75,-0.06,0.122,1.93,3.42,19931215,87638.4,0.89,47.36,-7.91,17.91,11.55,93467
000722,湖南发展,水力发电,湖南,49.82,4.64,4.64,305641.59,88010.55,166378.22,213774.05,4.61,0.303,5.86,2.57,19970522,9452.45,0.2,2.03,9.21,55.29,49.87,45495
600577,精达股份,电气设备,安徽,53.44,14.19,19.55,490508.31,325462.25,88981.38,2283.4,0.01,0.115,1.49,4.1,20020911,79225.46,0.41,5.14,72.45,11.25,2.75,143799
300031,宝通科技,互联网,江苏,62.25,2.27,3.97,310222.66,143465.09,28903.3,165205.88,4.16,0.38,6.44,3.43,20091225,44615.98,1.12,211.74,106.05,50.84,9.61,14225
300317,珈伟股份,半导体,深圳,56.33,1.2,4.77,906188.19,493710.44,235440.95,359449.63,7.54,0.72,9.49,3.91,20120511,50510.53,1.06,46.88,129.37,27.51,11.24,24833
600782,新钢股份,钢加工,江西,28.25,27.87,27.87,2756121.0,1478673.38,1083162.5,567975.0,2.04,0.099,2.99,1.25,19961225,100630.93,0.36,18.6,212.69,5.67,1.29,32127
300563,神宇股份,通信设备,江苏,103.33,0.2,0.8,61480.3,36377.15,21113.1,15894.55,1.99,0.58,5.3,8.77,20161114,16639.77,2.08,18.5,10.82,25.27,11.52,14033
603960,克来机电,专用机械,上海,119.5,0.2,0.8,38050.3,24863.05,3202.75,6440.65,0.81,0.447,3.9,13.71,20170314,9833.0,1.23,24.25,16.88,35.39,18.6,18573
300063,天龙集团,染料涂料,广东,43.54,1.38,2.91,388038.72,184823.55,33381.67,162224.81,5.58,0.424,7.54,3.27,20100326,26082.15,0.9,410.58,760.0,11.18,3.24,18318
600996,贵广网络,影视音像,贵州,30.33,2.1,10.43,465794.0,118170.45,0.0,0.0,0.0,0.401,2.45,6.63,20161226,0.0,0.0,9.12,19.26,0.0,25.76,172067
002340,格林美,小金属,深圳,92.56,23.34,29.35,1814793.38,885738.69,370582.19,281948.84,0.96,0.068,2.31,3.61,20100122,93506.25,0.32,60.94,5.22,13.93,3.83,201648
002330,得利斯,食品,山东,244.82,5.02,5.02,175455.05,65086.73,86662.3,48166.37,0.96,0.037,2.64,4.56,20100106,32005.9,0.64,-2.63,-37.14,13.27,1.53,26011
002059,云南旅游,旅游景点,云南,105.13,7.09,7.31,426270.91,276900.44,54700.55,59223.13,0.81,0.086,2.41,4.98,20060810,35557.28,0.49,19.48,37.16,27.27,6.32,34836
600585,海螺水泥,水泥,安徽,13.16,40.0,52.99,10951412.0,2939433.25,6227802.0,1068432.13,2.02,1.61,14.46,1.47,20020207,5738482.5,10.83,9.72,13.48,32.47,15.25,66765
603668,天马科技,饲料,福建,74.03,0.53,2.12,98383.25,62357.55,20727.6,2472.38,0.12,0.5,2.86,9.79,20170117,21499.11,1.01,4.34,21.57,22.11,9.52,54527
600800,天津磁卡,综合类,天津,0.0,6.11,6.11,61067.75,29309.25,6842.62,13506.77,0.22,-0.067,0.08,152.09,19931206,-74407.81,-1.22,10.56,-288.2,19.77,-43.82,66162
300460,惠伦晶体,元器件,广东,199.6,0.69,1.68,88266.5,40448.15,38702.55,25689.24,1.53,0.093,3.89,6.36,20150515,20596.57,1.22,-13.85,-55.42,21.76,5.94,19289
603117,万林股份,仓储物流,江苏,76.5,2.35,4.62,452642.81,346886.75,75556.07,118200.55,2.56,0.17,4.78,3.25,20150629,55565.36,1.2,3.32,27.2,64.74,22.86,32542
600853,龙建股份,建筑施工,黑龙江,193.35,5.37,5.37,994149.19,882818.63,28104.4,10036.16,0.19,0.028,1.51,4.83,19940404,16730.28,0.31,25.83,32.65,6.18,0.3,75963
300116,坚瑞沃能,专用机械,陕西,65.03,3.38,12.16,2111631.0,1238786.25,196432.8,610365.94,5.02,0.57,6.44,3.52,20100902,50732.55,0.42,668.45,1100.42,30.07,9.5,25366
603689,皖天然气,供气供热,安徽,73.74,0.84,3.36,270016.03,54422.36,0.0,0.0,0.0,0.207,4.34,4.7,20170110,0.0,0.0,-24.26,-32.14,0.0,4.58,72083
603067,振华股份,化工原料,湖北,58.13,0.55,2.2,128130.22,68429.88,53390.41,41171.1,1.87,0.44,4.73,5.45,20160913,36643.67,1.67,0.0,0.0,31.16,11.67,34084
603039,泛微网络,软件服务,上海,83.59,0.17,0.67,74670.45,60431.88,11742.99,0.0,0.0,1.3,5.9,13.86,20170113,21910.39,3.29,45.56,29.41,95.93,14.14,9961
300377,赢时胜,软件服务,深圳,268.16,1.97,2.97,260366.3,176358.11,8627.92,203419.38,6.85,0.11,8.51,4.37,20140127,17096.43,0.58,55.74,200.95,67.73,13.49,30625
002355,兴民智通,汽车配件,山东,140.11,3.42,5.14,397165.41,220180.8,89155.24,98372.35,1.91,0.099,3.94,3.52,20100209,46597.18,0.91,17.1,86.09,20.92,3.92,36070
601107,四川成渝,路桥,四川,15.59,21.63,30.58,3637937.5,867702.81,63181.88,184394.06,0.6,0.342,4.36,1.23,20090727,398014.53,1.3,-13.97,5.17,26.9,12.67,77768
002604,龙力生物,食品,山东,54.41,4.31,6.0,422644.94,122551.22,72033.42,184023.77,3.07,0.22,5.09,2.1,20110728,51961.44,0.87,13.3,138.22,37.21,13.36,54000
300426,唐德影视,影视音像,浙江,76.74,1.5,4.0,232178.17,189105.72,653.1,35012.59,0.88,0.247,2.41,10.5,20150217,42364.81,1.06,25.31,36.63,49.22,24.47,20724
603011,合锻智能,机床制造,安徽,100.3,2.12,4.46,201495.55,102803.4,26404.72,101071.75,2.27,0.13,3.76,3.07,20141107,19569.85,0.44,34.68,89.52,31.63,7.89,16190
300257,开山股份,机械基件,浙江,192.64,8.19,8.58,515036.0,325736.56,86858.8,150788.16,1.76,0.088,3.96,5.7,20110819,90115.0,1.05,-7.02,-55.87,24.18,6.12,14708
002790,瑞尔特,家居用品,福建,39.19,0.4,1.6,144864.75,103922.56,37686.71,66656.49,4.17,0.762,8.15,4.88,20160308,42612.68,2.66,-0.36,11.59,36.91,20.35,18177
002628,成都路桥,建筑施工,四川,282.86,6.8,7.37,563923.44,403112.41,5608.35,83869.86,1.14,0.022,3.56,2.36,20111103,91426.71,1.24,50.1,-39.07,2.15,1.18,48787
000534,万泽股份,区域地产,广东,95.85,4.91,4.92,235588.55,200430.13,12105.32,39267.55,0.8,0.155,2.82,5.27,19940110,36889.35,0.75,-60.42,64.1,35.67,39.14,22385
600333,长春燃气,供气供热,吉林,116.16,5.3,5.3,486019.81,69573.0,235508.55,56331.18,1.06,0.054,2.98,2.79,20001211,33646.65,0.64,-21.27,309.91,41.18,3.44,44556
002827,高争民爆,化工原料,西藏,53.45,0.46,1.84,57971.23,17884.15,26050.97,6424.41,0.35,0.439,2.68,11.66,20161209,13980.0,0.76,0.0,0.0,53.77,29.85,21963
603558,健盛集团,纺织,浙江,93.07,1.16,3.71,245667.47,135343.48,57020.05,108168.27,2.92,0.29,4.97,5.24,20150127,33236.73,0.9,-7.12,2.24,25.75,15.61,7189
300299,富春通信,通信设备,福建,98.8,1.79,3.8,167761.94,62279.96,1957.07,80193.43,2.11,0.193,3.63,7.03,20120319,18617.77,0.49,23.22,78.25,58.05,24.28,26698
002683,宏大爆破,化工原料,广东,125.55,4.75,7.01,561985.94,343386.38,105066.26,158906.66,2.27,0.11,4.09,2.74,20120612,50985.35,0.73,6.88,-38.24,19.09,1.95,26523
002297,博云新材,矿物制品,湖南,0.0,3.96,4.71,238487.22,127808.77,44459.03,115901.77,2.46,-0.06,3.3,4.57,20090929,-9422.13,-0.2,58.4,43.57,23.37,-7.93,54921
300288,朗玛信息,软件服务,贵州,100.81,1.76,3.38,136986.06,34433.14,11492.42,37941.53,1.12,0.252,3.34,7.6,20120216,37144.69,1.1,25.72,-13.47,56.12,21.39,30253
603987,康德莱,医疗保健,上海,58.61,0.53,2.1,138543.44,61346.1,66355.77,20036.95,0.95,0.364,4.21,6.74,20161121,27593.8,1.31,0.0,0.0,32.89,9.32,47595
300324,旋极信息,软件服务,北京,61.59,5.79,11.49,687473.19,404515.63,31557.19,309315.38,2.69,0.37,4.2,4.81,20120608,60671.68,0.53,123.27,265.67,59.35,17.24,20770
603708,家家悦,超市连锁,山东,39.58,0.9,3.6,463507.94,317130.72,110066.92,35264.98,0.98,0.495,4.11,6.37,20161213,40863.45,1.14,0.0,0.0,21.45,2.2,83147
300530,达志科技,化工原料,广东,88.13,0.18,0.7,49126.8,40455.3,1428.5,20093.0,2.87,0.62,6.65,8.5,20160809,17726.5,2.53,0.0,0.0,50.63,35.44,13225
600495,晋西车轴,运输设备,山西,402.24,12.08,12.08,368195.75,214696.55,69145.18,116013.51,0.96,0.022,2.57,3.49,20040526,55797.4,0.46,-52.18,-73.27,14.68,2.8,162823
000758,中色股份,铅锌,北京,64.98,19.69,19.69,2231225.5,1470272.63,294819.03,92303.6,0.47,0.104,2.48,3.62,19970416,186441.56,0.95,-9.8,-26.63,10.73,1.65,135018
603799,华友钴业,小金属,浙江,466.18,2.71,5.93,1060530.63,566653.94,313453.47,296162.97,5.0,0.13,7.34,7.42,20150129,60000.3,1.01,21.35,128.14,16.32,1.42,37157
603585,苏利股份,化工原料,江苏,38.39,0.25,1.0,121049.42,73447.21,32697.65,17487.23,1.75,1.304,8.91,7.49,20161214,37091.34,3.71,0.0,0.0,33.56,13.02,26947
300471,厚普股份,专用机械,四川,59.65,0.87,1.48,221432.7,159555.77,14466.55,95705.15,6.45,0.603,10.68,4.49,20150611,51763.93,3.49,3.83,-27.74,41.3,12.07,14775
002809,红墙股份,化工原料,广东,96.9,0.2,0.8,101874.46,91355.21,8025.53,43456.37,5.43,0.99,11.07,7.23,20160823,34085.56,4.26,-2.68,-19.92,32.48,15.14,21176
000402,金 融 街,全国地产,北京,12.18,29.88,29.89,11283551.0,8234948.0,263004.09,688502.75,2.3,0.938,9.28,1.23,19960626,1607965.25,5.38,27.55,24.46,30.03,14.13,88622
600507,方大特钢,特种钢,江西,15.43,13.26,13.26,813404.56,378230.78,244187.91,4625.16,0.03,0.349,1.85,3.89,20030930,70133.15,0.53,-4.42,189.27,19.92,7.67,47422
603579,XD荣泰健,医疗保健,上海,47.43,0.18,0.7,108015.01,79340.77,13627.44,8505.99,1.22,3.94,8.6,16.29,20170111,28741.8,4.11,25.5,44.81,38.16,16.08,16236
002555,三七互娱,互联网,安徽,40.19,6.23,20.85,638621.63,245055.34,27149.13,93448.46,0.45,0.513,2.17,9.51,20110302,141356.77,0.68,12.69,111.49,63.01,20.39,58207
000687,华讯方舟,通信设备,河北,86.35,5.31,7.57,272592.59,141532.16,6104.53,83361.31,1.1,0.16,1.73,10.67,19970221,-29879.94,-0.39,107.31,1025.3,23.36,10.16,51310
300610,晨化股份,化工原料,江苏,66.1,0.25,1.0,45725.12,34945.35,5344.81,12699.3,1.27,0.457,5.07,7.95,20170213,13197.32,1.32,0.0,0.0,26.09,11.26,45000
000560,昆百大Ａ,百货,云南,161.13,4.16,11.7,668679.88,361757.09,29202.55,153889.38,1.32,0.068,3.22,3.39,19940202,74179.11,0.63,43.19,156.8,23.81,4.13,17998
600119,长江投资,仓储物流,上海,39.16,3.07,3.07,264659.09,184876.34,37207.25,33169.92,1.08,0.408,3.04,7.01,19980115,25590.46,0.83,-37.2,56.02,16.61,11.04,34212
600449,宁夏建材,水泥,宁夏,110.82,4.78,4.78,783582.44,261711.22,461068.59,203367.38,4.25,0.121,8.83,1.51,20030829,152393.7,3.19,15.84,189.76,28.94,1.56,41461
002810,山东赫达,化工原料,山东,84.14,0.24,0.96,102905.61,56236.91,34368.81,19075.25,2.0,0.5,6.64,6.57,20160826,30115.98,3.15,0.0,0.0,25.5,8.87,15855
300382,斯莱克,专用机械,江苏,77.82,0.64,1.25,122447.55,90991.72,23347.3,50487.18,4.03,0.46,7.8,5.75,20140129,29096.02,2.32,9.04,-15.33,50.26,26.1,5523
002842,翔鹭钨业,小金属,广东,80.95,0.25,1.0,75118.06,58211.16,0.0,0.0,0.0,0.472,6.07,8.4,20170119,0.0,0.0,-9.9,12.29,0.0,9.12,48379
600428,中远海特,水运,广东,318.19,16.9,21.47,2129014.75,316561.0,1575360.88,428154.0,1.99,0.023,4.36,1.71,20020418,233016.2,1.09,-14.0,-65.48,10.42,0.85,136432
603007,花王股份,建筑施工,江苏,79.68,0.33,1.33,159258.19,106922.42,2671.26,37764.8,2.83,0.6,6.17,7.98,20160826,27960.08,2.1,0.0,0.0,28.7,14.97,23153
603667,五洲新春,机械基件,浙江,67.98,0.51,2.02,141303.77,76346.06,43759.8,21430.35,1.06,0.333,4.71,6.4,20161025,32554.4,1.61,0.0,0.0,22.84,8.67,48727
603638,艾迪精密,专用机械,山东,70.56,0.44,1.76,62873.11,25333.25,0.0,0.0,0.0,0.326,3.65,8.4,20170120,0.0,0.0,0.0,0.0,22.76,19.6,46403
603189,网达软件,软件服务,上海,250.66,0.55,2.21,77051.49,65511.26,811.62,37120.5,1.68,0.12,3.32,9.1,20160914,12281.57,0.56,0.0,0.0,48.98,15.48,46791
603208,江山欧派,家居用品,浙江,43.35,0.2,0.81,70896.06,0.0,0.0,0.0,0.0,1.041,6.91,8.7,20170210,0.0,0.0,0.0,0.0,0.0,16.1,21153
603165,荣晟环保,造纸,浙江,42.68,0.32,1.27,85164.65,33748.35,43867.87,1031.85,0.08,1.29,4.23,9.78,20170117,24953.85,1.97,43.68,59.01,18.7,11.93,30049
300570,太辰光,元器件,深圳,59.89,0.32,1.28,49178.12,33797.15,4404.25,2334.07,0.18,0.593,4.33,10.94,20161206,25452.05,1.99,0.0,0.0,35.99,24.01,25333
600773,西藏城投,区域地产,西藏,144.09,7.29,7.29,927128.5,858302.0,16200.52,115548.47,1.58,0.101,3.51,4.13,19961108,67361.6,0.92,261.23,17.55,11.89,2.67,66230
000710,*ST天仪,汽车配件,四川,0.0,1.51,1.51,54804.46,24958.47,14336.65,4631.55,0.31,-0.028,0.75,81.99,19970422,-9753.87,-0.65,7.53,67.82,6.77,-1.69,13252
300591,万里马,服饰,广东,185.46,0.6,2.4,71122.9,53925.05,15004.8,1451.95,0.06,0.113,1.51,18.55,20170110,7171.07,0.3,25.38,57.17,28.1,5.78,104334
